emotion,typing_speed_wpm,keypress_rate_hz,mean_hold_time_ms,std_hold_time_ms,mean_flight_time_ms,std_flight_time_ms,pause_ratio,burst_count,backspace_rate,special_key_rate,typing_rhythm_cv,long_pause_count,scroll_speed_px_s,scroll_acceleration,scroll_direction_changes,scroll_event_rate_hz,scroll_idle_ratio,scroll_burst_count,max_scroll_velocity,scroll_smoothness
Angry,100.49934331474739,8.37494527622895,50.0,16.99353533172583,67.70441347359036,13.66397495855795,0.08066646938353667,1.5960918177626051,0.07857809638226816,0.07278547307375953,0.20181808330542428,0.45775113816898416,1276.9392411789868,806.1666208790241,0.0,2.2815926218613045,0.0,7.087569805296852,1838.4116613386022,0.002308499651793653
Sad,36.7450744566271,3.062089538052258,308.35223947396594,47.91610692171287,325.9775350600368,83.36363094988113,0.6882962417846673,5.278516378852431,0.07408135835914409,0.017177281420689763,0.25573428222447186,2.846227440976119,238.50423045989197,0.0,0.0,0.0899582807641327,0.2166746520566851,4.653579092001699,265.8214984398824,0.01935693598431578
Fear,83.86554236384944,6.9887951969874536,85.00891781322969,23.76540736428452,76.98933452390531,30.322667724386356,0.14155533539888362,0.22134179671364018,0.04657219667056453,0.04937687625428236,0.3938554335077558,2.105549919478685,792.3816481403891,214.1293520665667,2.564229164432426,1.4729683870677386,0.2527560436222276,2.552518021635606,1113.3983179391553,0.0053787230791916526
Surprise,79.52122359991255,6.626768633326046,183.88120444058458,54.9016700989248,65.97792488622648,17.311825110256652,0.4314993989822079,3.477248098093409,0.05092164445121434,0.05510921257535293,0.2623881417930236,2.862929378616059,1233.4620390037132,605.5023744558212,1.281624247773289,1.5875582066675162,0.0,6.997930657066291,2051.1195288271297,0.0024328437555072055
Neutral,42.46276712629972,3.5385639271916434,160.75143521324776,39.74201563117128,68.90504374011535,18.603665819861178,0.18852800622722354,2.7284207960013775,0.07125146520152001,0.0,0.26998989928846734,3.441284768227653,394.7153354777347,280.2952500744701,2.654023972066134,0.6164457454611749,0.275667688288749,4.612328591527507,559.7997666341796,0.00824582848790814
Angry,101.73315930838768,8.477763275698974,102.42213651721575,27.882133681113118,106.22038970254273,17.40739222173692,0.0,0.4756533139579795,0.1229481430576205,0.0695130724671373,0.1638799506430376,0.3094037157638091,1053.476806968123,255.6991089672496,0.0,1.9780915519880755,0.0,8.262601757287355,1724.2867090569098,0.002297612325454667
Happy,122.42142928309372,10.201785773591144,114.54889047761586,44.30114558092103,80.30021757376885,20.321816463416337,0.07227512018349469,0.9704092845192401,0.06603635262863936,0.0625140279051255,0.25307299379042697,1.6010073236366487,859.069065302529,506.4753366016064,1.166313422966974,2.091148318775155,0.001986849426257112,4.306276289489661,1376.2656222390108,0.0038950125112813348
Angry,109.43832294628103,9.11986024552342,50.0,10.051227778853107,71.3034395071402,38.607161618267476,0.00936504240450315,1.6790886724095868,0.08906188761569579,0.045034144280477584,0.5414487980541447,0.0,989.9329866738989,520.6814914515593,0.9879246440973684,1.4270999122313512,0.3190060019175756,4.134781704763485,1868.0913814715343,0.004502335663525993
Neutral,91.90517540816342,7.658764617346951,161.2804202989632,56.7936621600019,189.71094631845068,50.089063084035935,0.34473848585258404,3.4953657453487335,0.03490473286449003,0.012810647987214752,0.26402832338391236,0.0,193.51261877366267,0.0,0.3800587588204975,0.7968715753173135,0.2475937263394285,2.6663743794411245,323.52878777133276,1.0
Surprise,84.07765617463735,7.006471347886446,124.31707711137133,18.051370974190235,74.63789377944143,31.93763815260752,0.5477104679219228,4.8456271648476745,0.0487923663623546,0.0074807502933446485,0.4279011174536192,3.7451635767451457,870.0877952607971,40.65659629794703,2.59942509968986,1.7782011993125273,0.10818210240438556,5.590308832384376,1583.090373285414,0.0033735504413243524
Disgust,29.32561820859528,2.4438015173829397,332.2733297762814,92.39707646428985,252.1125385324467,63.049031919236455,0.7661601227401448,3.7132886900446005,0.05445328373815447,0.020770084994112533,0.2500828887220224,4.053359545752477,0.0,129.0744268106717,2.477090882461341,0.0,0.5247739476620541,3.5091120597589636,0.0,0.013348808396687605
Disgust,10.0,0.8333333333333334,311.667964513541,90.05449298921256,125.9976100811845,24.371249202109357,0.6417953092006302,5.358142418673355,0.050805896655377845,0.06037791117674314,0.19342628154935748,4.039445002532691,232.82836858372568,153.60591410907944,0.0,0.3603157462230674,0.48004825082199404,5.422309018501429,468.24481058579335,1.0
Surprise,112.78272228832768,9.398560190693974,175.9660278916888,42.91722361340436,70.16385562636154,15.580924240713266,0.42152397695963073,1.6069502575271621,0.03788941057613899,0.03165019040702138,0.22206482385582152,4.230821602355113,1098.4212746452095,512.5252293357017,0.358518228450854,1.6084942702852658,0.0,6.629236986760685,1633.3813771528055,0.003943778048513151
Sad,10.0,0.8333333333333334,208.00522182231504,68.14598976467421,293.2382577684854,109.23910923183834,0.7779628122996122,5.344987239234651,0.017279937415783375,0.04999786895620924,0.37252679804858113,4.394617373823639,0.0,0.0,0.5972013365564101,0.0,0.6487430759017141,2.0943344825796357,0.0,0.023024655541548377
Surprise,103.49340487620998,8.624450406350832,194.73816211514838,49.35889002217914,57.84708643324684,4.729071087138934,0.46371947200257363,6.109185248538312,0.046414539988845024,0.027509807103969393,0.08175124070589256,3.562897498905988,1006.3146902817375,846.5549107559834,1.5802288780798928,1.1384239190484866,0.0,6.114680118989244,1947.5796039508361,0.002817986765086918
Fear,72.4940453901809,6.041170449181741,158.44488036955863,43.825886718984236,30.0,14.11390487361312,0.3636788612018478,3.8623243422904254,0.029049362192524512,0.037758310022284206,0.470463495787104,3.3509333645176653,1025.2412249024014,263.6714279472202,3.2237833058363443,1.3323560384360449,0.0,7.275681835149576,1479.8313078930537,0.006292486794719748
Angry,159.36664205996897,13.280553504997414,75.99903506294675,14.707572189348907,99.58920303443692,34.62892368807562,0.0,1.391948995065585,0.04847392666594234,0.0849184638448188,0.34771765043748065,0.0,992.178936638398,332.3630200114756,0.7772718641209383,0.7367795220942326,0.014140498258595688,3.6419322457514247,1317.8435985912279,0.0105383338785173
Surprise,106.3047323327776,8.858727694398134,230.02984092743915,39.137548127283246,243.90622167865956,64.05392307074112,0.315132302100258,1.8866442827659622,0.02419553660558174,0.06693434679536178,0.26261701169366064,0.6760142851178568,853.1110064384973,543.4899597920124,0.7465163302730722,1.4418255148653911,0.11523915776101368,6.126491877554112,1126.6881133228233,0.003767659408008488
Happy,122.06861037839224,10.172384198199353,110.84127214319452,18.63709653282783,149.09910606763185,32.89852938968306,0.24910309866461813,4.345534515090533,0.03285167891249596,0.043057999690813475,0.220648736651447,4.213177630348216,586.6701375707742,266.15123886081733,4.68436554867062,1.4812080943214085,0.33800130757089164,3.37938016513575,865.7545004940774,0.00394778755426854
Sad,44.06134500469619,3.6717787503913493,194.74708595959004,39.13603061000299,266.4845999017303,66.0437103881629,0.5501826804682763,4.673894344774389,0.01597089464605139,0.03584394316791494,0.24783312211106157,3.3299160483992676,203.45817178069046,112.13264766283493,0.9824141009918501,0.4015037598923168,0.24298454616725806,4.310507057141669,312.03491966867455,0.009453520281616752
Angry,130.3828846258022,10.865240385483519,50.0,7.375201782317636,30.0,12.451923862283278,0.0,0.0,0.0859568404278361,0.044191673883405655,0.41506412874277593,0.4307257482822775,1097.931353561626,263.003748969815,2.8932016050707805,1.8251341877414942,0.061539842042914475,5.714610508948068,1871.0316618690701,0.009342767375838047
Fear,73.62017673984052,6.135014728320043,182.57716642370326,72.92434464611794,104.77389776269798,14.901091017225863,0.06225917018160887,0.5579026303447151,0.016236213389895605,0.05604187135498966,0.14222140566895095,0.0,817.2531350274006,122.89858505974357,0.0,1.1274687502372573,0.20983191483705346,2.97757565489788,1465.4189951744554,0.0033385444171860723
Fear,72.57521937004495,6.047934947503745,121.48348295010612,27.377206222470342,55.07200888084316,16.21799728273937,0.3480943750540834,3.417013049911474,0.018340233702977674,0.03760565209627023,0.294487119905677,2.1112472809694314,623.3108968704067,335.916763368078,1.0725450779124122,1.684621883451264,0.2765649762520781,2.657332683102906,1002.0986437365262,0.00306664246957477
Angry,127.90381038311921,10.658650865259935,63.980509213359284,15.948574461527603,65.62894563975144,27.098377188880633,0.13773309162248404,1.5558126022028353,0.10644316263646693,0.08590527819059202,0.41290282701825326,1.1721790156385183,1369.5217280402164,529.4569685833038,4.362365763542179,2.6277379283148377,0.0,6.846957492264687,2516.3116491008955,0.002915242688625843
Neutral,53.391468564811746,4.449289047067646,137.72429837611728,21.78533663665261,30.0,2.921950667020875,0.21018968069595573,3.5604968869195623,0.059874719252584196,0.0,0.0973983555673625,0.0,373.72904486822574,497.4612743666934,0.35813292159778987,0.15997144297421234,0.2549810662944261,4.172618346694212,674.2691246291646,0.12483002505987667
Surprise,93.0428441113316,7.753570342610967,189.48206487752327,78.360566188451,30.0,7.1151169273810115,0.4368926991926278,2.2667900714480713,0.047287590502504084,0.03136277219044013,0.23717056424603372,3.292584035260518,845.3330632506509,157.12871379370074,1.5625253854587489,2.1232728551958235,0.1373420704833359,5.26323034899135,1157.309440693671,0.0022576077170015996
Sad,52.562177250239685,4.380181437519974,345.0936626870069,79.2396820549132,260.4792177229957,38.7210566054859,0.6176334310229324,4.914619531398371,0.05911629204970437,0.03705645148436046,0.14865315146432703,2.7048717316290256,0.0,0.0,0.0,0.5193740545117,0.5281498512477515,3.6523295223610637,0.0,0.005823851847567722
Happy,83.51517740866412,6.959598117388676,75.47994116545524,15.312404567056344,64.91229376397943,11.107656536152508,0.14236109524263849,1.100504203767197,0.02680173729012416,0.050237791902097616,0.17111791760956493,0.0,582.5936302584623,285.3979247007617,0.21065304293445408,0.588343586691435,0.031090218370020517,4.228146350480387,867.4187449257078,0.03877477202945639
Happy,87.90558357376582,7.325465297813819,50.0,10.511755450149199,170.48872377639398,54.83824847895095,0.11485882610666134,1.8782651154518673,0.055767314043968105,0.014144333790327465,0.321653228813388,0.0,362.76017292889276,72.55607926165754,3.197277481316753,0.8649819297578116,0.4281827910828597,2.8914250486447055,385.63591435889396,0.00706457376187869
Happy,126.59308541506063,10.549423784588386,50.0,11.656025285674442,30.0,10.947647782795562,0.45538046114613173,3.072387557001796,0.03711040512187394,0.037279396280215434,0.36492159275985203,3.729553398877373,579.2407990623511,107.43289659061966,0.7348558537443156,0.8868939240011378,0.12939834111287035,4.187941780629608,938.6203390832392,1.0
Fear,119.02983737333838,9.919153114444866,271.33352261294095,61.23865390646887,84.18613106691566,21.80515786118478,0.2227349649811223,2.4075162995345782,0.0706384931708657,0.05948216916287698,0.2590112835076465,0.0,684.4250179939623,311.4855094282147,1.3095791346478691,0.43831513573416814,0.08099994692280647,2.569656963550069,1056.6478949379994,0.0036281533744575993
Angry,127.16638941486539,10.59719911790545,106.56077798885786,15.166135557836686,30.0,4.501944043945825,0.30341558255124546,4.632157238345521,0.08547287629876044,0.06629514449999235,0.15006480146486081,5.1446571637542,1394.0807295465659,981.9771358248059,0.9571371227089147,1.990721412890755,0.0,5.7424830755515535,2799.0956103434683,0.002923906072256703
Disgust,28.91676623727793,2.409730519773161,170.01388089004863,54.20316976419837,331.7417603385128,70.8021649299539,0.6240139949898904,2.848250267996114,0.023183861904898115,0.04669077422328557,0.21342554177594833,3.8366937357505337,196.76447546554007,0.0,0.0,0.5816032750465876,0.4224900276402374,3.6738141454681292,368.97001509074977,1.0
Surprise,70.63233705116923,5.886028087597436,175.0515194504344,28.164151706377616,244.58602676970855,83.08422000651238,0.3629095066807033,5.647998796954624,0.06806496163354199,0.023738591535084955,0.33969324046766103,5.169130754065585,755.3675168835182,39.973805041581954,1.30051684670803,1.468490839398878,0.10339846723870509,6.099896789461616,1152.3130453370843,1.0
Happy,110.84774403351699,9.237312002793082,56.61379410011801,17.819481339028204,104.67209172619047,31.028689695729952,0.44281897717628105,7.830986056467336,0.0328315644383297,0.03565269984774706,0.29643708446084416,0.5607524150519798,709.9037918521333,409.92024750142457,2.7196000027314566,2.136684127966447,0.10133992097811441,5.950694913192925,1309.5810354691855,0.0024201054786742843
Fear,73.08540998995909,6.0904508324965905,157.47053057170788,22.60796211638699,115.93089800125311,21.096252636150275,0.2959193152496459,2.1725346651697293,0.01718629372095443,0.019506547043056197,0.18197264922352488,0.0,925.9463913136974,342.64714985522755,2.84139216015107,1.5943417806435085,0.008847927644281401,3.700325851203203,1444.2684707519206,0.004900907619059588
Happy,110.35983717999811,9.196653098333176,50.0,13.192947849277804,30.0,7.536234228074247,0.06747851734969194,3.0829588953451195,0.07119066607243389,0.0602568774223215,0.2512078076024749,0.0,453.2797904862292,10.265545604489688,1.5185541345211528,0.10943713477957939,0.2704646972923995,2.4207413581842574,778.7699525271245,0.0015523933252829985
Neutral,51.10138800106675,4.258449000088897,155.66768631579532,26.16009507320429,209.9532342286036,79.35891281362473,0.34275476886698997,4.1326824196708305,0.053483054116401585,0.03846057018568968,0.37798375959865554,0.0,667.4650235989711,404.2948001532943,0.0,0.755764001865162,0.3646551240930559,3.3686570326005545,745.971565068987,0.0023315283405147356
Disgust,24.898158916318486,2.074846576359874,305.86344469551466,58.65746867934793,266.35046748395865,85.25552846640807,0.7752410038932809,6.574835691257103,0.02339887029914061,0.04256048668065019,0.3200877748470357,3.191788716055571,0.0,77.18038446623972,0.4313901919376673,0.0,0.26914152359404686,4.925087208044045,0.0,0.004783381863840133
Surprise,81.59458833252755,6.799549027710629,99.34867162814263,28.66046387494816,72.75366064860101,14.22048872135928,0.5765390916667771,3.5455443819623076,0.03860756597149947,0.04355739257277466,0.19546080011071892,5.264612898589709,813.926284735736,235.9708990011892,0.0,1.2375979533744517,0.3952261516198963,3.349840669574136,1336.136012887151,1.0
Disgust,47.83341286910918,3.9861177390924314,275.2564594263108,94.81953791247358,151.90199596473786,49.449610367846574,0.49908621513844276,2.8599061207675707,0.03802876299164824,0.06428303460816276,0.3255362778730418,2.033578288871656,59.84550812671051,0.0,0.5223417694013106,0.0,0.7515354785912941,1.2258539076424286,91.79627306772355,1.0
Disgust,10.0,0.8333333333333334,299.5299803289022,118.55487844425195,268.44063463869344,65.44778820449005,0.6325139520668877,4.221701791174866,0.022798909682579475,0.08035583689390396,0.24380730693987232,0.775229970625678,373.2960732097252,326.4265856304603,0.0,0.7173313079691259,0.2702323957818047,6.359783750914856,718.2217014014725,1.0
Sad,43.319161209503804,3.609930100791984,287.59677813753007,80.48313014645072,295.00836721259327,69.44616309506827,0.45416464231920983,3.2141729718086354,0.013515106578771884,0.04164109934547936,0.23540404548940455,2.7230818386746787,159.6932335894533,0.0,0.0,0.7716479864417376,0.44294950440574277,4.5312809620157735,269.91522003796274,0.008013099995350237
Happy,112.50407100931136,9.375339250775946,50.0,12.47818886969849,145.1843585149108,45.47219975044244,0.0,0.0,0.038681221774604285,0.04165513034351658,0.31320315918034886,1.9840621871120232,547.5653214804529,287.54562868797,1.2365662605643108,1.0320462259913392,0.24871740371632778,5.674575511917951,960.2617592126186,0.006393457259718072
Disgust,55.32262374582821,4.610218645485684,341.6765848557185,59.08770484116776,231.94982309420263,44.11428223141703,0.6024913017708369,3.6698923197295783,0.06032581397572426,0.04794559164712721,0.19018890225021096,0.20635005427697406,196.3461494523965,58.0182179778396,1.0812146100868427,0.0,0.5304098967226993,3.7987250082337565,324.819519423193,0.003356792869917947
Happy,111.73146654525472,9.310955545437894,180.21381897103586,19.25591642004243,81.7344437373686,20.921276420936206,0.0,2.207991294980327,0.05734571020355263,0.06905990578397034,0.255966462415295,0.0,488.15037247715213,304.99615758079926,0.0,0.9216263356928023,0.27285743229429055,3.195573297649978,783.4627783887414,1.0
Fear,53.12724657361288,4.427270547801073,189.8985625438858,56.89868170721169,131.39775636229464,53.17673283513699,0.5022081256681162,5.8667382846784655,0.029660623064663744,0.055517803556319384,0.4047004629859598,2.594845416689887,647.3785347996104,328.11119316642214,1.457775970242532,0.42704679895591136,0.22267315648009156,5.837639645752207,1185.2418271204594,0.0036985084399236926
Happy,109.23759659938926,9.103133049949104,98.0635654463674,22.527984428186777,108.50997689334672,59.35068786546363,0.0,0.0,0.057314558703497026,0.04798692566039881,0.5469606534318847,0.0,646.2567767915814,522.1279092914363,0.33543131272536575,0.8254870384873958,0.319258389919534,7.682063862693761,1323.0083751827283,0.004975264800459587
Fear,83.96133012244357,6.99677751020363,230.4499481502521,57.77938350326219,184.5644433492264,23.7474981127594,0.27030954387050293,5.550781451056194,0.0704634789827853,0.055458662775171405,0.12866778498513504,1.1003575784049127,746.6295982518662,449.97159191531944,3.737894915308196,1.8325051430343677,0.0,6.789512778809442,804.7571059284031,0.004530634069387339
Surprise,74.40575903627277,6.200479919689398,178.44327770310366,38.926507371496484,187.62477103980805,39.81451475298799,0.48742341278769735,2.2020319533947923,0.023486080929514614,0.04834868712214749,0.21220286922850184,4.59801156210605,872.0775664786688,33.942540611797085,3.4891852569976654,0.7168706255516808,0.04551980392748886,5.639327284741752,1175.458981961243,0.0025732808153629675
Surprise,80.97593297097603,6.747994414248002,127.78051444392801,24.606478347740065,96.37869049545928,39.80703353861791,0.5226143390884632,2.7134909957150004,0.05533865693607784,0.012088816497750648,0.4130273334694597,2.04677549180171,1406.2074679287166,564.9595672264342,0.0,3.0041777995463286,0.0,4.002643879980521,2270.9974279840903,0.0019959637549830577
Fear,62.03620689489022,5.169683907907518,93.75355810811352,28.513489320575825,104.26874440068039,18.18924454122447,0.609079175638937,2.3896032676385395,0.04094367694380291,0.061408886956672126,0.17444580008873473,3.7320275136896184,641.5275016997009,311.2604647385123,4.8296615891532655,1.2270455305079677,0.14080859271057067,4.3116540118109405,1242.7644346148763,0.003003352913553604
Happy,124.62233411297747,10.38519450941479,50.0,19.319745445875938,156.7548495337058,45.022920589754314,0.38255591424820334,1.1272582138406624,0.03519484176151581,0.024088539998561965,0.2872186775955112,2.706779058587496,263.95863074955446,43.57060089923149,2.2573256835676263,0.5283646766210883,0.16444657072759292,6.080682620580608,474.34712464311826,0.005987579147445393
Disgust,48.18818761339382,4.015682301116152,240.0608343282319,36.97235412001274,290.5358954630188,139.37315987758342,0.5553696476857289,5.701640398352282,0.04096767884965596,0.03828962929889627,0.4797106383549213,1.586918325503281,556.5171240804148,461.1983857855463,1.5578261851870288,0.42648817945816375,0.2274034959209378,5.703288607594732,777.0956476238215,0.004400563589483507
Happy,140.12692499000752,11.677243749167294,105.52630564037486,10.56097747117676,114.5362534935526,26.023538401257937,0.12762660994539338,1.1884633917768335,0.056884700667137925,0.0245236498702694,0.22720787180910224,0.0,556.2018851105972,330.65324163813125,0.08374941222083987,0.9263614267944775,0.1569266988996248,3.871587020633216,835.697485261916,0.02047987358383605
Surprise,75.93314699435246,6.327762249529371,144.31855759295485,33.36688191683897,120.95549673956079,33.246676867788864,0.35369406459634994,3.0656090846790667,0.015407056922758577,0.03475558196980306,0.27486701939123126,3.2607906820491577,811.2288219601453,21.50882044594863,1.9626343713833758,1.147835057372793,0.04350300176125524,6.4082205373677725,1450.8020506313462,0.005129633970060821
Happy,117.48050212281241,9.790041843567701,106.55690958460964,20.520651017006692,65.40783180774854,11.200168508012982,0.23097524332418987,1.948802095001183,0.04066952525126081,0.04479496824943682,0.1712358932938388,1.2284622821809925,543.5775556850712,176.82220454082048,1.2005543045496183,0.5717509293349907,0.22755339792894821,3.605785776068122,788.4309132749412,1.0
Neutral,40.3947990000257,3.3662332500021415,192.49497255554454,66.35189990564936,120.61503952962742,44.46216830944906,0.14636507568727228,0.26565700872877707,0.033325374590461684,0.05717573714806608,0.36862872559543075,1.0452588172495854,531.239342820816,242.33980455745322,2.375444617872464,0.8099476933304214,0.032027909487643114,6.9636904992136195,887.6857525951044,0.0088835652576017
Surprise,90.66308726604528,7.55525727217044,129.00518952325095,37.47413928821962,186.5719908080294,22.59583225086005,0.4712375213186562,1.685870273926843,0.041065924805320266,0.03157489235588522,0.1211105276467233,2.302891553165713,828.5251866210601,228.08817383991823,2.4800188079841203,2.174300420951555,0.05143803606892174,6.533087816960585,1184.8051306632658,0.0031158092568103458
Neutral,88.52362025004126,7.376968354170105,76.4719296486887,30.714883271396396,221.09427721069056,51.04413383697758,0.3854840981973209,0.5710991320828436,0.03694276817974804,0.05926682143807652,0.23087044350919747,1.7353560691807255,71.30263204448062,153.74949328907672,1.4267226102384378,0.3632089575254198,0.3831921023509103,5.356949587140304,122.79850616235169,1.0
Surprise,62.15616827958292,5.1796806899652434,193.76857472239178,65.14983345076969,145.74377614165954,24.811345411603114,0.4382654749039613,3.180168649498651,0.025616414131505224,0.007973030030769802,0.17023948513236728,2.4820393425646055,678.7962822182999,404.44832412617313,2.331018206017891,1.0231625029133975,0.006983057212464006,5.326237260607871,1194.1262686431103,0.0030158475430846266
Angry,136.1710453429722,11.34758711191435,159.7467646233951,41.27597667287222,105.57222842833497,28.27985127152005,0.16034110766203558,2.3416100411841367,0.11835389669448196,0.035381489803787705,0.26787206912769784,0.0,1206.5302373858342,611.9266180155502,0.0,2.110506039783882,0.0,6.943498306652666,1206.5302373858342,0.0031159109060096726
Happy,103.26365592150555,8.605304660125462,235.09347775677574,61.54877438284481,120.35634611610557,58.44019644589426,0.01681130170611947,0.0,0.0,0.02305635650771251,0.48555974264554413,0.6682842315503552,639.6844939192365,418.61447031361763,0.16212314789275795,0.8848159346991554,0.026560970857576832,6.016227554400543,1311.1733324501035,0.0058705143365510755
Angry,124.82116675113541,10.401763895927951,116.06627047633742,32.649792615326646,81.29120227021842,27.525600302935526,0.19401865800795656,0.0,0.09205158702842067,0.07530064905551596,0.33860491091567624,0.0,1174.4873932701757,768.9025700048823,1.774544919881427,2.173703770512816,0.0,6.516023825961072,2439.283305292262,0.0028545934778530456
